	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
3225	Einst wirst du schlummern Traeger, Albert	"Vergehe nicht in Angst und Qual,
Es eilt die Stunde, dich zu retten;
Vier Bretter nur braucht's dünn und schmal,
Ein müdes Menschenherz zu betten."	0.0	0.0	1.0	1.0	0.0	1.0	"Einst wirst du schlummern
Traeger, Albert Ob Nachts auch thränenfeucht dein Pfühl,
Und heiß die ruhelosen Lider,
Einst wirst du schlummern sanft und kühl,
Und keine Sorge deckt dich wieder. Vergehe nicht in Angst und Qual,
Es eilt die Stunde, dich zu retten;
Vier Bretter nur braucht's dünn und schmal,
Ein müdes Menschenherz zu betten."	l00200295	FEAR#JOY#SADNESS
3578	Das ewige Gesetz der Dinge Storch, Ludwig	"Und vom schwebenden Atom
Stürmt er auf der Wesen Leiter
Aufwärts bis zum Sonnenstrom,
Und von dort noch fliegt er weiter."	0.0	0.0	0.0	0.0	0.0	0.0	"Das ewige Gesetz der Dinge
Storch, Ludwig Auf entbund'nem Fittig reißt
Sich im Reiche der Gedanken
Kühn der gottgebor'ne Geist
Aus des Erdensternes Schranken. Und vom schwebenden Atom
Stürmt er auf der Wesen Leiter
Aufwärts bis zum Sonnenstrom,
Und von dort noch fliegt er weiter."	l0080539	NONE
1763	Das Schloß Boncourt Chamisso, Adalbert von	"So stehst du, o Schloß meiner Väter,
Mir treu und fest in dem Sinn,
Und bist von der Erde verschwunden,
Der Pflug geht über dich hin."	1.0	0.0	0.0	0.0	0.0	0.0	"Hoch ragt aus schatt'gen Gehegen
Ein schimmerndes Schloß hervor,
Ich kenne die Thürme, die Zinnen,
Die steinerne Brücke, das Thor. Es schauen vom Wappenschilde
Die Löwen so traulich mich an,
Ich grüße die alten Bekannten,
Und eile den Burghof hinan. Dort liegt die Sphinx am Brunnen,
Dort grünt der Feigenbaum,
Dort, hinter diesen Fenstern,
Verträumt' ich den ersten Traum. Ich tret' in die Burgkapelle
Und suche des Ahnherrn Grab,
Dort ist's, dort hängt vom Pfeiler
Das alte Gewaffen herab. Noch lesen umflort die Augen
Die Züge der Inschrift nicht,
Wie hell durch die bunten Scheiben
Das Licht darüber auch bricht. So stehst du, o Schloß meiner Väter,
Mir treu und fest in dem Sinn,
Und bist von der Erde verschwunden,
Der Pflug geht über dich hin."	l00200015	AGITATION
4229	Frühling im Sommer Kuh, Emil	"Das ist die schönste Stunde,
Wo du mich still bewegst,
Gleich einer Himmelskunde
Mich rein und tief erregst;"	1.0	0.0	0.0	0.0	1.0	0.0	"Frühling im Sommer
Kuh, Emil Das ist die schönste Stunde,
Wo du mich still bewegst,
Gleich einer Himmelskunde
Mich rein und tief erregst;"	l0020100	AGITATION#LOVE
5108	1917 WALTER HASENCLEVER l00300211	"Tritt mit der Posaune des Jüngsten Gerichts
Hervor, o Mensch, aus tobendem Nichts!"	1.0	0.0	0.0	0.0	0.0	0.0	"Empfange die ungeliebte Qual
Aller Verstoßnen in diesem Mal. Ein letztes Aug, das am Äther trinkt,
Den Ruf, der in Verdammnis sinkt; Die brennende Wildnis der schreienden Luft,
Den rohen Stoß in die kalte Gruft. Wenn etwas in deiner Seele bebt,
Das dies Grauen noch überlebt, So laß es wachsen, auferstehn
Zum Sturm, wenn die Zeiten untergehn. Tritt mit der Posaune des Jüngsten Gerichts
Hervor, o Mensch, aus tobendem Nichts!"	l00300211	AGITATION
7543	Liebe Miegel, Agnes l0030286	"Wieder werd' ich, in Reu und Leid,
Deinen geliebten Namen nennen,
Wieder, wie in verschollener Zeit,
Wird mein Mund nach dem deinen brennen,
Und, die Kerze in zitternder Hand,
Schreit' ich hinab die Treppenstufen —
Wie ein Brautkleid rauscht mein Gewand,
Und mir ist, ich hörte dich rufen..."	0.0	0.0	0.0	0.0	1.0	1.0	"Liebe
Miegel, Agnes Eh' du nicht stirbst in Elend und Not,
Eh' deine Stirn nicht mit Wahnsinn geschlagen —
Keine Rose und Nelke rot
Werde ich mehr im Tanze tragen.
Meine kleinen schneeweißen Schuh',
Die ich getragen bei Reigen und Geigen,
Sollen verstauben in ihrer Truh'
Unter welken Lavendelzweigen. Aber kommt dann endlich der Tag,
Wo sie mir sagen: „Er ist gestorben;
Fluch auf all seinen Wegen lag,
Unstet und flüchtig ist er verdorben“ —
Dann wird lachen mein blasser Mund,
Süß und hell wie in alten Tagen,
Seidene Kleider werd' ich zur Stund',
Ringe und Spangen und Ketten tragen;
Werde tanzen drei Nächte lang,
Rosen im Gürtel und Rosen im Haare —
Während dein Weib, verzweifelnd und bang,
Knieend betet an deiner Bahre. Aber kommt dann die vierte Nacht,
Ist die rote Sonne gegangen,
Dann ist mein Lachen ausgelacht,
Blaß wie der Tod sind dann meine Wangen,
Werde sagen: „Nun liegst du fern,
Tief in der gefrorenen Erde,
Gingest dahin — nicht wie ein Stern,
Loschest aus wie ein Fünkchen am Herde.“ Wieder werd' ich, in Reu und Leid,
Deinen geliebten Namen nennen,
Wieder, wie in verschollener Zeit,
Wird mein Mund nach dem deinen brennen,
Und, die Kerze in zitternder Hand,
Schreit' ich hinab die Treppenstufen —
Wie ein Brautkleid rauscht mein Gewand,
Und mir ist, ich hörte dich rufen..."	l0030286	LOVE#SADNESS
655	Nebeltag Lingg, Hermann l0080331	"Im Grund der Seele winkt es leise,
Und vom dahingeschwundnen Glück
Beschwört in ihrem Zauberkreise
Erinn'rung uns den Traum zurück."	1.0	0.0	0.0	1.0	0.0	1.0	"Nebeltag
Lingg, Hermann Nun weicht er nicht mehr von der Erde,
Der graue Nebel unbewegt,
Er deckt das Feld und deckt die Heerde,
Den Wald und was im Wald sich regt. Er fällt des Nachts in schweren Tropfen
Durchs welke Laub von Baum zu Baum,
Als wollten Elfengeister klopfen
Den Sommer wach aus seinem Traum. Der aber schläft, von kühlen Schauern
Tief eingelullt, im Todtenkleid —
O welch ein stilles sanftes Trauern
Beschleicht das Herz in dieser Zeit! — Im Grund der Seele winkt es leise,
Und vom dahingeschwundnen Glück
Beschwört in ihrem Zauberkreise
Erinn'rung uns den Traum zurück."	l0080331	AGITATION#JOY#SADNESS
6717	Der Väter werth Henckell, Karl	"Vom Himmel rauscht gewaltig
Ein wundersames Lied,
Ein Ahnen vielgestaltig
Durch meine Seele zieht.
Wie Adlerschwingen klingt es,
Wie sturmdurchbrauster Wald,
Wie Jubelhymnen singt es:
Was Du ersehnt, kommt bald!"	0.0	0.0	0.0	1.0	1.0	0.0	"Der Väter werth
Henckell, Karl Vom Himmel rauscht gewaltig
Ein wundersames Lied,
Ein Ahnen vielgestaltig
Durch meine Seele zieht.
Wie Adlerschwingen klingt es,
Wie sturmdurchbrauster Wald,
Wie Jubelhymnen singt es:
Was Du ersehnt, kommt bald!"	l0070206	JOY#LOVE
2780	Sonnentag im Walde Goldschmidt, Kurt Walter	"Über mich ziehen
Leise Säuselchöre
Durch die dämmernden Wipfel,
Deren Schattenzacken
Blaue Himmelsflecke,
Zitternde Lichtsäulen
Überfunkeln...."	1.0	0.0	0.0	0.0	0.0	0.0	"Sonnentag im Walde
Goldschmidt, Kurt Walter Himmelsfriede,
Waldfriede
Blaut und grünt um mich
Und wiegt mich
Wie auf blankem Spiegel,
Hegt mich
Wie in tiefem Schoß,
Indessen ich,
Dem Stamm zu Füßen
Und ins Buch vertieft,
Doch öfter
Über seine sonnenbemalten
Blätter hinweg
Ins Blaue träumend,
Mit diesem Friedensgeist vertraut,
Welt fühle,
Mich fühle
Und immer so
In holdem Reigen
Eins und zwei.... Über mich ziehen
Leise Säuselchöre
Durch die dämmernden Wipfel,
Deren Schattenzacken
Blaue Himmelsflecke,
Zitternde Lichtsäulen
Überfunkeln...."	l0060042	AGITATION
4499	Die Mittelmässigen Seidel, Heinrich	"Andre wieder, wie wir wissen,
Sind der Poesie beflissen,
Kochen zu der Menschheit Schauer
Tag für Tag ihr Herz in Sauer,
Wandeln auf geblümter Au;
Viele Trauer-, Lust- und Schau-
Spiele fliessen zäh wie Leder
Aus der öden Dichterfeder,
Und es rinnt die trübe Flut
Ohne Ende! — Gott ist gut,
Dass er solches lässt geschehn,
Ohne ins Gericht zu gehn!"	1.0	0.0	0.0	0.0	0.0	0.0	"Die Mittelmässigen
Seidel, Heinrich Die Musik ist heutzutage
Wohl der Menschheit grösste Plage:
Schauervolles wird erreicht,
Wenn der Mensch die Geige streicht
Oder um die Abendröte
Zwecklos bläst auf einer Flöte;
Und ich hege die Vermutung,
Dass auch der Posaune Tutung
Manchem wohl bei Tag und Nacht
Keine grosse Freude macht.
Dieser schlägt mit viel Gebimbel
Grausamlich das Klavezimbel,
Jener aber, gnadenlos,
Kneift das Cello — Gott ist gross!
Seine Langmut ist unendlich,
Treibts der Mensch auch noch so schändlich! Andre wieder, wie wir wissen,
Sind der Poesie beflissen,
Kochen zu der Menschheit Schauer
Tag für Tag ihr Herz in Sauer,
Wandeln auf geblümter Au;
Viele Trauer-, Lust- und Schau-
Spiele fliessen zäh wie Leder
Aus der öden Dichterfeder,
Und es rinnt die trübe Flut
Ohne Ende! — Gott ist gut,
Dass er solches lässt geschehn,
Ohne ins Gericht zu gehn!"	l0050011	AGITATION
460	Am Morgen des Himmelfahrtstages Schwab, Gustav l00200059	"Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	1.0	0.0	0.0	0.0	0.0	0.0	"Am Morgen des Himmelfahrtstages
Schwab, Gustav Laß dich nicht den Frühling täuschen,
Herz, der dich mit Lust umringt,
Wo mit wonnigen Geräuschen,
Wald und Flur von Leben klingt:
Wo sich auf den Ästen wiegen
Kehlen, voll von ew'gem Klang,
Wo, als gäb' es kein Versiegen,
Flüsse brausen ihren Gang. Von den Bäumen, aus den Bächen,
Aus dem hellen Morgenroth
Scheint ein tröstlich Wort zu sprechen —
Lauschest du, so ist's der Tod.
Diese Welt, sie muß vergehen;
Früher noch der Lüfte Raub
Wirst als Asche du verwehen,
Herz, wie flücht'ger Blumenstaub. Willst du bis zum Wesen dringen,
Wende vom Erschaffnen dich,
Willst du dich in's Leben schwingen —
Einer zeigt als Führer sich:
Der an solchem Frühlingsmorgen
Hinter sich ließ die Natur,
Und, dem ird'schen Blick verborgen,
In der Himmel Himmel führ. Was die Jünger dort empfanden,
Als ihr Auge flog empor,
Fühl' es, Herz, und aus den Banden
Flüchte durch des Glaubens Thor.
Mit den Ewigkeits-Gedanken
Bist du doch von Erde nur,
Führt nicht er dich aus den Schranken
Über alle Kreatur."	l00200059	AGITATION
5357	Verlust im Siege Grohmann, Josef Virgil [alt. Grohmann, J. Virgil]	"Er jubelt auf, — rings schweigen seine Krieger;
Er blickt umher, — weh ihm, er sieht nur Leichen!
Manch theures Antlitz trägt das Todeszeichen
Und schweigend steht der schwergeprüfte Sieger"	0.0	1.0	1.0	1.0	0.0	0.0	"In niedrer Hütte keimte mir das Leben,
Der Kummer sang mir seine Wiegenlieder
Und streute gift'gen Mehlthau auf mich nieder;
Ein ärmlich Loos schien mir das Glück zu weben. Doch in der bleichen, abgehärmten Hülle
Erweckte Gott der Seele kühnes Drängen;
Ich wagte bald, die enge Haft zu sprengen,
Zu werben um des Lebens schönste Fülle. Und siegreich trat ich aus dem schweren Ringen,
Das Misgeschick war glorreich überwunden —
Und doch, was ist es, daß in trüben Stunden
So bange Laute mir die Brust durchklingen? So zog der jüngre Sohn vor alten Zeiten
In fremdes Land hinaus, der Unverzagte,
Das Erbe, das die Heimat ihm versagte,
Durch eigne Kraft sich draußen zu erstreiten. Wie scholl im Kampf so freudig seine Stimme,
Wie grimmig sprang sein Schwert auf Schild und Spangen!
Es floß der Schweiß, das Blut von seinen Wangen,
Bis daß der Feind entwich vor seinem Grimme. Er jubelt auf, — rings schweigen seine Krieger;
Er blickt umher, — weh ihm, er sieht nur Leichen!
Manch theures Antlitz trägt das Todeszeichen
Und schweigend steht der schwergeprüfte Sieger"	l0020058	ANGER#FEAR#JOY
7038	Abendlied Rückert, Friedrich l00200052	"Ich sprach: O Herz, empfinde
Der Schöpfung Stille nun,
Und schick' mit jedem Kinde
Der Flur dich auch, zu ruhn."	1.0	0.0	0.0	0.0	0.0	0.0	"Abendlied
Rückert, Friedrich Ich stand auf Berges Halde,
Als Sonn' hinunterging,
Ich sah, wie überm Walde
Des Abends Goldnetz hing. Des Himmels Wolken thauten
Der Erde Frieden zu,
Bei Abendglockenlauten
Ging die Natur zur Ruh'. Ich sprach: O Herz, empfinde
Der Schöpfung Stille nun,
Und schick' mit jedem Kinde
Der Flur dich auch, zu ruhn."	l00200052	AGITATION
1795	Die Harfe Dehmel, Richard l00170055	"Durch die fünf Finger geht ein zäher Kampf,
als wollten sie sich aneinanderzwängen,
durch ihre Kuppen wühlt und spielt ein Krampf,
als rissen sie mit Inbrunst an den Strängen
einer verwunschnen Harfe."	1.0	0.0	0.0	0.0	0.0	0.0	"Die Harfe
Dehmel, Richard Unruhig steht der hohe Kiefernforst,
die Wolken wälzen sich von Ost nach Westen,
lautlos und hastig ziehn die Krähn zu Horst,
dumpf tönt die Waldung aus den braunen Ästen,
und dumpfer tönt mein Schritt. Hier über diese Hügel ging ich schon,
als ich noch nicht den Sturm der Sehnsucht kannte,
noch nicht bei euerm urweltlichen Ton
die Arme hob und ins Erhabne spannte,
ihr dunkeln Riesen rings. In großen Zwischenräumen, kaum bewegt,
erheben sich die graugewordnen Schäfte,
durch ihre grüngebliebnen Kronen fegt
die Wucht der lauten und verhaltnen Kräfte
wie damals. Und Eine steht, wie eines Erdgotts Hand
in fünf gewaltige Finger hochgespalten,
die glänzt noch goldbraun bis zum Wurzelstand
und langt noch höher als die starren alten
einsamen Stämme. Durch die fünf Finger geht ein zäher Kampf,
als wollten sie sich aneinanderzwängen,
durch ihre Kuppen wühlt und spielt ein Krampf,
als rissen sie mit Inbrunst an den Strängen
einer verwunschnen Harfe."	l00170055	AGITATION
6187	Wo nur? Held, Franz	"Das hohe Eckhaus meiner Rue Monge
Mit seiner gewölbten Giebelmauer,
Mit seinen gestäbten Reifenbalkons
Sieht aus, wie ein riesiger Vogelbauer.
Ach, und der Vogel flötet so feucht,
Ob auch aus Dachkammerlücken
Kaum ein kümmerlich Grünwerk schleicht —
Wo steckst du nur, Buschkind voller Entzücken?"	1.0	0.0	0.0	1.0	0.0	0.0	"Wo nur?
Held, Franz Am kleinen Tag Sonnenaufgangschein
Wie ein Bronzegeschmeid auf dem Kuppeldach lag,
Über der Öde von Zink und Stein
Schwebte schmetternder Finkenschlag,
Während doch alles von Schloten umragt,
Rings kein Baum zu erblicken.
Habe mich drum erstaunt gefragt:
Wo singt nur der Vogel voller Entzücken? Das hohe Eckhaus meiner Rue Monge
Mit seiner gewölbten Giebelmauer,
Mit seinen gestäbten Reifenbalkons
Sieht aus, wie ein riesiger Vogelbauer.
Ach, und der Vogel flötet so feucht,
Ob auch aus Dachkammerlücken
Kaum ein kümmerlich Grünwerk schleicht —
Wo steckst du nur, Buschkind voller Entzücken?"	l0090040	AGITATION#JOY
677	DIE LEIDENSCHAFTLICHEN FRANZ WERFEL l00300266	"Es werden ruhen, Gott, in deinen Tiefen
Nicht die allein, die deinen Namen riefen,
Nein alle, die in den Nächten nicht schliefen!
Die am Morgen ihr Herz mit beiden Händen häuften
Wie Flamme, und liefen
Tiefatmend, blind, in unbekannten Läuften.
Ein Küsten-Wind zuckt in Selbstmörderbriefen.
Die Knaben haben Meere nicht verstanden,
So brannten sie sich ab in Hieroglyphen.
Nun knarrt ein Rost-Schild an den schiefen
Eisernen Kreuzen der Konfirmanden.
Wie sehr wir hier sind, sind wir dort vorhanden –
Die hier unruheten aus deinen Tiefen,
Sie werden ruhen dort in deinen Tiefen."	1.0	0.0	0.0	0.0	0.0	0.0	"DIE LEIDENSCHAFTLICHEN Mein Gott, es werden sein zu deiner Rechten
Nicht die Wahrhaftigen allein und die Gerechten!
Nein alle, die in dreizehn Dezembernächten
Vor einem Fenster standen. Und Frauen, die sich rächten
Mit Vitriol und dann im Gerichtssaal ergrauten,
Die Eifersüchtigen all, die ihr Blut stauten,
In Droschken weinten, in Sälen sich erfrechten!
Die durchgefallnen tiefen Atmer,
Sänger, die mit bezechten
Gliedern dem Tod sich in die Grube schmissen,
Sie werden sein zu dir emporgerissen,
Und werden sitzen, Gott, zu deiner Rechten! Es werden wandeln in deinen Gärten
Nicht nur die Demütigen und Beschwerten,
Nein alle, die leuchteten und verehrten!
Mädchen, die in Konzerten erkrankten,
Weil ihre Wangen zu bleich sich verklärten,
Blicke aus Augen, die dankten –
Wahre Augen-Blicke zu nimmer verzehrten
Dauern aus Zeit in deine Zeiten gehoben,
Werden sie lodern weiter und loben,
Leichte Feuer wandelnd in deinen Gärten! Es werden ruhen, Gott, in deinen Tiefen
Nicht die allein, die deinen Namen riefen,
Nein alle, die in den Nächten nicht schliefen!
Die am Morgen ihr Herz mit beiden Händen häuften
Wie Flamme, und liefen
Tiefatmend, blind, in unbekannten Läuften.
Ein Küsten-Wind zuckt in Selbstmörderbriefen.
Die Knaben haben Meere nicht verstanden,
So brannten sie sich ab in Hieroglyphen.
Nun knarrt ein Rost-Schild an den schiefen
Eisernen Kreuzen der Konfirmanden.
Wie sehr wir hier sind, sind wir dort vorhanden –
Die hier unruheten aus deinen Tiefen,
Sie werden ruhen dort in deinen Tiefen."	l00300266	AGITATION
7854	Mutterherz Traeger, Albert	"Die Mutter seht mit süßen Schauern,
Die auf dem Arm ihr Kindlein trägt:
So lange wird die Liebe dauern,
So lang ein Mutterherz noch schlägt!
O Mutterherz, du Born der Milde,
Du gottgeweihter, heil'ger Ort,
Haßt auch die Welt, die rauhe, wilde,
In dir weilt still die Liebe fort."	1.0	0.0	0.0	1.0	1.0	0.0	"Mutterherz
Traeger, Albert Ich höre trauern euch und klagen,
Daß kalt die Welt und liebeleer,
Und mitleidsvoll muß ich euch fragen:
Habt ihr denn keine Mutter mehr?
Habt ihr die Mutter schon vergessen,
Das treue Herz, dran ihr geruht,
Den Schooß, drin ihr so weich gesessen,
So sicher, wie in Gottes Hut? Die Mutter seht mit süßen Schauern,
Die auf dem Arm ihr Kindlein trägt:
So lange wird die Liebe dauern,
So lang ein Mutterherz noch schlägt!
O Mutterherz, du Born der Milde,
Du gottgeweihter, heil'ger Ort,
Haßt auch die Welt, die rauhe, wilde,
In dir weilt still die Liebe fort."	l00200296	AGITATION#JOY#LOVE
