	DocName	Text	Agitation	Anger	Fear	Joy	Love	Sadness	Context	ID	label
1607	Zu spät Bienenstein, Karl l0040046	"Du riefst mich mit zitterndem Liebeswort,
ich wies dich barsch von der Schwelle fort."	0.0	0.0	0.0	0.0	1.0	0.0	"Zu spät
Bienenstein, Karl Du kamst zu mir in der stillen Nacht,
ich habe die Tür nicht aufgemacht! Du riefst mich mit zitterndem Liebeswort,
ich wies dich barsch von der Schwelle fort."	l0040046	LOVE
4618	Hie Deutschland Dahn, Felix	"Ich weiß von einem schwarzen Tage, da fiel ein herrlich deutsch Geschlecht —
Fiel von französ'schem Henkerschlage, — in Welschland fiel's — fiel wider Recht —
Ein blonder Knab' rief: „Eh' ich sterbe, werf' ich den Rachehandschuh hin“:
Auf, Östreich, Hohenstaufenerbe — noch harrt der Rache Konradin."	0.0	1.0	0.0	0.0	0.0	0.0	"Und ob zerklüftet und zergliedert des deutschen Volkes Herrlichkeit,
So tief ist's, Fremdling, nicht erniedert, daß es dem Schlag die Wange leiht.
Wohl ging uns Unglück und Bethörung, ein dunkler Fluch, seit lange nach;
Doch jetzt genug der Selbstzerstörung, genug des Zwiespalts und der Schmach! Wohl fiel dein kaiserlich Geschmeide, Germania, dir von Brust und Haupt,
Wohl hat von deinem reichen Kleide manch edles Stück der Feind geraubt,
Wohl hadern rings noch deine Söhne, stark ist das Unrecht, schwach das Recht,
Fern von des Friedens stiller Schöne schafft noch schwer ringend dies Geschlecht: Doch hebt der Erbfeind frech die Hände nach unsrer Brüder Wappenschild,
Dann ist der Zank und Zwist zu Ende, der Streit im Älternhaus gestillt,
Und Nord und Süd im heil'gen Grimme, vereint der Ruf der Ehre sie,
So donnert laut mit Einer Stimme: Hie deutsches Volk und Deutschland hie! Getrost, ihr Brüder dort im Osten! Nicht einsam mehr ist euer Stand:
Die Waffen, die zu lang' ihm rosten, reißt schon der Preuße von der Wand,
Der Schwabe eilt von seinen Wiesen, vom hohen Berg der Baier her,
Die Dänen senden ihre Friesen und seine Sachsen schickt das Meer. Laß sehn, ob diese Völkerwellen sich legen vor Despotenwort:
Weh euch, wenn sie hinüberschwellen, ihr morschen Throne hie und dort,
Ha, drüben auf Italiens Fluren, das Deutschlands schönste Kräfte stahl,
Sei aufgedrückt mit ew'gen Spuren der deutschen Herrschaft Siegesmal. Ich weiß von einem schwarzen Tage, da fiel ein herrlich deutsch Geschlecht —
Fiel von französ'schem Henkerschlage, — in Welschland fiel's — fiel wider Recht —
Ein blonder Knab' rief: „Eh' ich sterbe, werf' ich den Rachehandschuh hin“:
Auf, Östreich, Hohenstaufenerbe — noch harrt der Rache Konradin."	l0020025	ANGER
6509	Der unpoetische Mann Eberhardt-Bürck, Adelheid	"Vom Sohn ein Brief, vom Bräutigam;
O Freude wunderbar! —
Großmutter nimmt das Tagblatt auf
Und macht die Brille klar."	0.0	0.0	0.0	1.0	0.0	0.0	"Großmutter in dem Stuhle nickt,
Sie hofft nicht mehr so viel;
Zu warten hat sie längst gelernt,
Sie ist schon bald am Ziel. — Da pocht's; — erstarrt das Mägdlein steht,
Die Mutter ruft: „Herein!“
Großmutter schaut zur Thüre hin
Und murmelt: „Wer wird's sein?“ — Auf groben Schuhn der Bote tritt
Ein mit gemess'nem Schritt;
„Die Zeitungen, und Briefe auch!“
Spricht er. „Krieg' ich was mit?“ „Dem Vater bring die Zeitung schnell!“
Die Mutter sagt zum Kind,
Und auf dem Brief in ihrer Hand
Ruht's Mutteraug' so lind. Das Mägdlein auch, es nahet sich
Dem Tische fast verzagt; —
Ein Brief auf rosenrot Papier —
Wie's da im Antlitz tagt! Vom Sohn ein Brief, vom Bräutigam;
O Freude wunderbar! —
Großmutter nimmt das Tagblatt auf
Und macht die Brille klar."	l00130086	JOY
5616	Märztag Liliencron, Detlev von	"Kurzes Glück schwamm mit den Wolkenmassen.
Wollt es halten, mußt es schwimmen lassen."	0.0	0.0	0.0	0.0	0.0	0.0	"Märztag
Liliencron, Detlev von Wolkenschatten fliehen über Felder,
Blau umdunstet stehen ferne Wälder. Kraniche, die hoch die Luft durchpflügen,
Kommen schreiend an in Wanderzügen. Lerchen steigen schon in lauten Schwärmen,
Überall ein erstes Frühlingslärmen. Lustig flattern, Mädchen, deine Bänder,
Kurzes Glück träumt durch die weiten Länder. Kurzes Glück schwamm mit den Wolkenmassen.
Wollt es halten, mußt es schwimmen lassen."	l00180017	NONE
3114	Der Tod der Nachtigall Schack, Adolf Friedrich Graf von [alt. Schack, Adolf Friedrich von]	"Sanft glitt dein Lied, das leis gehauchte,
Auf Rosen- und Jasminenduft,
Der ringsher aus den Kelchen rauchte,
Zu mir durch sommerschwüle Luft."	0.0	0.0	0.0	0.0	0.0	0.0	"Aufhorchte selbst das Seelenlose
Den Tönen deiner Melodie;
Die bleiche Lilie, die Rose
In ihrem Schlummer hörten sie. Zu Abgrundtiefen bald versunken,
Wo kein Gestirn des Lichtes kreist,
Bald von des Himmels Wonnen trunken
Schien im Gesang dein Sehergeist. Ein Hoffen quoll aus ihm, ein Ahnen
Von Höherm, als die Erde giebt;
Ein Hauch, so wollte mich's gemahnen,
Der Liebe, die in Allen liebt. Nicht schwieg dein Schmettern, dein Geflöte,
Seitdem das Abendlicht verglüht;
Erst spät beim Schein der Morgenröthe
Sank dir das Köpfchen schlummermüd. Im Dunkel gestern auch zum Singen
Auf deinem Zweig warst du erwacht;
Gewölk stieg auf; verloren gingen
Schlaftrunkne Donner durch die Nacht. Sanft glitt dein Lied, das leis gehauchte,
Auf Rosen- und Jasminenduft,
Der ringsher aus den Kelchen rauchte,
Zu mir durch sommerschwüle Luft."	l00160242	NONE
993	Trutznachtigall Henckell, Karl l0040255	"Mein Lied das rollt wie Sonnengold,
dem Purpurstrom des Daseins hold.
Wenn violett erblüht die Nacht,
flieg ich zur weiten Sternenwacht.
Gedämpften Echos meld ich Streit
und Menschenleid."	0.0	0.0	0.0	0.0	0.0	1.0	"Trutznachtigall
Henckell, Karl Mein Lied das rollt wie Sonnengold,
dem Purpurstrom des Daseins hold.
Wenn violett erblüht die Nacht,
flieg ich zur weiten Sternenwacht.
Gedämpften Echos meld ich Streit
und Menschenleid."	l0040255	SADNESS
1638	Der Wind in der Nacht Hoffmann, Camill	"Wie ein Schwingenpaar spannt
Die Seele sich aus,
Über Berg und Land
Grüßt sie dein Vaterhaus."	0.0	0.0	0.0	0.0	0.0	0.0	"Der Wind in der Nacht
Hoffmann, Camill Sitz' ich daheim allein
Und falte nur sacht
Die Hände im Lampenschein.
Der Wind ist in der Nacht. Der Abend will Ruh'
Vor Tages Not und Gier
Und, o Geliebte du,
Träume von dir. Wie ein Schwingenpaar spannt
Die Seele sich aus,
Über Berg und Land
Grüßt sie dein Vaterhaus."	l0030196	NONE
3841	Trost in Schmerzen Prutz, Robert [alt. Prutz, Robert Eduard]	"Da, bei dem düstern Glanz der Trauerkerzen,
Hab' ich zuerst begriffen und empfunden,
Dass es ein Glück auch giebt der Schmerzen
Und dass auch Rosen blühn aus Wunden."	0.0	0.0	0.0	1.0	0.0	1.0	"Trost in Schmerzen
Prutz, Robert [alt. Prutz, Robert Eduard] Es soll der Mensch nicht um Verlornes klagen,
Noch soll er leimen wollen, was zerbrochen;
So hab' mit lächelndem Behagen
Ich oft mir selber zugesprochen. Doch als an einem gramumflorten Tage,
Den keine Sonne jemals wieder lichtet,
Der grimme Tod mit Einem Schlage
Mein Glück, mein blühendes, vernichtet: Da, bei dem düstern Glanz der Trauerkerzen,
Hab' ich zuerst begriffen und empfunden,
Dass es ein Glück auch giebt der Schmerzen
Und dass auch Rosen blühn aus Wunden."	l00160230	JOY#SADNESS
5086	ISOLA KURT  HILLER l0029060	"Zu Veilchenplanen wird die Wand der Welt.
Nun steigt, ein Kind, so zart, der Abend auf:
Der taucht das Meer, das in saphirner Tiefe
Erbebend wälzt den schäumelosen Lauf,
Und taucht die offnen Hallen der Paläste,
Die Säulen und der weißen Kuppel Knauf
(Maurischer Wunder schimmernd-stolze Reste)
Und taucht der schwermutvollen Blumen Blüste
Und taucht der Mandeln schlanke Rosenäste,
Die Lüfte rings, die steinern-steile Küste —
Die ganze Insel taucht der junge Abend
In Hauche seiner klaren Amethyste.
Doch, wie dir rasch im wohlgeratnen Munde
Kostbare Süßigkeit der Feigenfrucht,
O Principessa, noch den Gaumen labend
Zerrinnt, zerrann die feierliche Stunde."	0.0	0.0	0.0	0.0	0.0	1.0	"ISOLA Zu Veilchenplanen wird die Wand der Welt.
Nun steigt, ein Kind, so zart, der Abend auf:
Der taucht das Meer, das in saphirner Tiefe
Erbebend wälzt den schäumelosen Lauf,
Und taucht die offnen Hallen der Paläste,
Die Säulen und der weißen Kuppel Knauf
(Maurischer Wunder schimmernd-stolze Reste)
Und taucht der schwermutvollen Blumen Blüste
Und taucht der Mandeln schlanke Rosenäste,
Die Lüfte rings, die steinern-steile Küste —
Die ganze Insel taucht der junge Abend
In Hauche seiner klaren Amethyste.
Doch, wie dir rasch im wohlgeratnen Munde
Kostbare Süßigkeit der Feigenfrucht,
O Principessa, noch den Gaumen labend
Zerrinnt, zerrann die feierliche Stunde."	l0029060	SADNESS
4268	In der Nacht Ruperti, Friedrich l00200108	"Da tönet, wie von Geistern sanft entfacht,
Musik von ferne durch das tiefe Schweigen,
Und jeder Sinn muß sich den Klängen neigen,
Mit denen süße Wehmuth leis' erwacht."	0.0	0.0	0.0	0.0	0.0	1.0	"In der Nacht
Ruperti, Friedrich Es liegt so still, so hehr um mich die Nacht!
Kein lindes Lüftchen säuselt in den Zweigen,
Und Sterne führen friedlich ihren Reigen,
Herleuchtend in der wunderbaren Pracht. Da tönet, wie von Geistern sanft entfacht,
Musik von ferne durch das tiefe Schweigen,
Und jeder Sinn muß sich den Klängen neigen,
Mit denen süße Wehmuth leis' erwacht."	l00200108	SADNESS
2	Am Morgen Lingg, Hermann l0080333	"Im Lichte deiner Sterne wähnen
Die treuen Blicke wir zu schau'n,
Die uns verstehn und unsre Thränen."	0.0	0.0	0.0	1.0	0.0	1.0	"Am Morgen
Lingg, Hermann Ich sah dich im azurnen Schleier,
In deinen Rosen, Sommernacht!
Und hab' gewacht in stiller Feier. Im Lichte deiner Sterne wähnen
Die treuen Blicke wir zu schau'n,
Die uns verstehn und unsre Thränen."	l0080333	JOY#SADNESS
7905	Weh um Weh Rogge, Friedrich Wilhelm	"Wie es glüht, wie es blüht
Und von Düften es wallt,
Wie sie liebend bemüht
Und das Lied nun erschallt!
Ein Getön, ein Gesang
Ist Gebüsch und Gezweig,
Wie sie rufen sich bang
Und wie zärtlich und weich,
Wie klagend und fragend! O wär' ich dabei,
Zu fühlen, wie glücklich der Liebende sei!
Tio, tio, tototo, tiotinx!"	0.0	0.0	1.0	1.0	1.0	1.0	"Weh um Weh
Rogge, Friedrich Wilhelm O hinaus, o hinaus
In Gebüsch und Wald,
Mir zu bauen mein Haus,
O entlaß mich bald!
Nun die Brüder zurück
Aus dem Süden gekehrt
Und nach Lieb' und nach Glück
Mich das Sehnen verzehrt!
Zur Freiheit beschwinge dem Sänger den Flug,
Dir bleiben noch immer der Freuden genug!
Tio, tio, tototo, tiotinx! „Wie mich rührt dein Gesang,
O du Trauter du,
Wenn in Klagen so bang
Du mir redest zu!
Ach, ich selber, ich bin
Ein Gefangner, wie du!
O verbann's aus dem Sinn
Und o laß mich in Ruh!
Laß singend uns Beide bezwingen das Leid,
Es kommt ja der Tag, der uns Beide befreit!“ Wie es glüht, wie es blüht
Und von Düften es wallt,
Wie sie liebend bemüht
Und das Lied nun erschallt!
Ein Getön, ein Gesang
Ist Gebüsch und Gezweig,
Wie sie rufen sich bang
Und wie zärtlich und weich,
Wie klagend und fragend! O wär' ich dabei,
Zu fühlen, wie glücklich der Liebende sei!
Tio, tio, tototo, tiotinx!"	l00200119	FEAR#JOY#LOVE#SADNESS
7118	Dante Delius, Nikolaus	"Jener Mann, der aus der Hölle wieder ist heraufgekommen,
Der den Leuten nun verkündet, was er drunten wahrgenommen."	0.0	0.0	0.0	0.0	0.0	0.0	"Dante
Delius, Nikolaus Durch die Straßen von Ravenna schritt der florentin'sche Dichter,
Der die Göttliche Komödie schrieb als seiner Zeiten Richter. Und er sah es, wie die Knaben, welche auf dem Markte spielten,
Da er ihnen schritt vorüber, ängstlich ihn im Auge hielten. Und er hört' es, wie der eine leise seinen Namen nannte
Und zu den Gespielen sagte: „Sehet, das ist jener Dante! Jener Mann, der aus der Hölle wieder ist heraufgekommen,
Der den Leuten nun verkündet, was er drunten wahrgenommen."	l00130370	NONE
6617	Sternenmoral Nietzsche, Friedrich l0040458	Nur Ein Gebot gilt dir: sei rein!	0.0	0.0	0.0	0.0	0.0	1.0	"Sternenmoral
Nietzsche, Friedrich Vorausbestimmt zur Sternenbahn,
was geht dich, Stern, das Dunkel an? Roll selig hin durch diese Zeit!
ihr Elend sei dir fremd und weit! Der fernsten Welt gehört dein Schein:
Mitleid soll Sünde für dich sein! Nur Ein Gebot gilt dir: sei rein!"	l0040458	SADNESS
453	Im Tal der Freude... Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich]	"Im Tal der Freude weiß ich ein stilles Haus.
Wie hieß das Lied? Ich sinne vergebens nur.
Fern im Gebirg, durch Felsenspalten
Rieselt es heimlich — im Tal der Freude."	0.0	0.0	0.0	1.0	0.0	0.0	"Im Tal der Freude...
Hartleben, Otto Erich [alt. Hartleben, O. Erich; Hartleben, Erich] Im Tal der Freude weiß ich ein stilles Haus
Am dunklen, bergquellrauschenden Tannenwald.
Es tönt ein Lied durch meine Nächte,
Das mir im Traume der Quell gesungen. Im Tal der Freude weiß ich ein stilles Haus.
Wie hieß das Lied? Ich sinne vergebens nur.
Fern im Gebirg, durch Felsenspalten
Rieselt es heimlich — im Tal der Freude."	l0030159	JOY
7249	Der Abschied Becker, August	"Es thut dem Menschen nichts so gut,
Als wenn sein junger Lebensmuth
Sich aller Schranken ledig weiß
Und dennoch bleibet im Geleis,
Das ihn da führt zum rechten Ziel
Und wären auch der Wege viel.
Es frommt dem Menschen nichts so sehr,
Als wenn er dämmet sein Begehr,
Als wenn der Seele gute Kraft
In ihm den rechten Willen schafft."	0.0	0.0	0.0	1.0	0.0	0.0	"Der Abschied
Becker, August Es thut dem Menschen nichts so gut,
Als wenn sein junger Lebensmuth
Sich aller Schranken ledig weiß
Und dennoch bleibet im Geleis,
Das ihn da führt zum rechten Ziel
Und wären auch der Wege viel.
Es frommt dem Menschen nichts so sehr,
Als wenn er dämmet sein Begehr,
Als wenn der Seele gute Kraft
In ihm den rechten Willen schafft."	l0080039	JOY
865	Todesahnung Hasenclever, Sophie l00130140	"Im Dunkeln ist mein Pfad verborgen,
Doch fühl' ich wohl, es geht hinab;
Weh! diese Nacht hat keinen Morgen,
Kein Ziel der Weg, als wie das Grab!"	0.0	0.0	0.0	0.0	0.0	1.0	"Todesahnung
Hasenclever, Sophie Der heitre Morgen ist vorüber,
Die stolze Mittagssonne sank,
Jetzt kommt der Abend, trüb und trüber,
Und höher steigt die Wolkenbank. Wie dehnt vor mir die Haidestrecke
Sich endlos aus! Es gleicht der Rest,
Der letzte, dieser Pflanzendecke
Den Kränzen, welkgetanzt beim Fest. Ein feuchter Wind streicht durch den Ginster,
An dem kein goldnes Knöspchen flammt;
Die runden Hügel schwellen finster,
Wie'n Katafalk, gedeckt mit Samt. Kein Lichtchen lockt aus ferner Hütte
Und lädt zum Herd ein, warm und hell;
Nicht hör' ich eines Wandrers Schritte,
Nicht eines Wächterhunds Gebell. Im Dunkeln ist mein Pfad verborgen,
Doch fühl' ich wohl, es geht hinab;
Weh! diese Nacht hat keinen Morgen,
Kein Ziel der Weg, als wie das Grab!"	l00130140	SADNESS
6603	KARAWANE DER SEHNSUCHT IWAN GOLL l00300160	KARAWANE DER SEHNSUCHT	0.0	0.0	0.0	0.0	1.0	0.0	KARAWANE DER SEHNSUCHT	l00300173	LOVE
2887	Die Mondbewohner Eckstein, Ernst	"Ja, sie ist's, die gramverhüllte,
Wo die Dulder flehn und winseln ...
Deutlich seh' ich dort Europa
Samt den nah'gelegnen Inseln."	0.0	0.0	0.0	0.0	0.0	1.0	"Hoch im Mond nur winkt der Friede
Und das Ziel des dunklen Sehnens ...
Leuchtend blüht die blaue Blume
Fern im Wunderland Selenens.“ Und vom Helikon verstohlen
Schien ein Kichern mich zu grüßen,
Und der düstre Mantel Fausti
Wogte rauschend mir zu Füßen. Ha! im Nu versank die Erde
Hinter mir als starre Leiche,
Und ich nahte sturmbeflügelt
Luna's mild verklärtem Reiche. Abend war's; am Ringgebirge
Hing der Sonne grelles Funkeln,
Und im Schoß der steilen Krater
Fing es magisch an zu dunkeln. Jählings brach die Nacht hernieder,
Und am farblos finstern Himmel
Stand des Erdballs volle Scheibe
Flammenklar im Sterngewimmel. Ja, sie ist's, die gramverhüllte,
Wo die Dulder flehn und winseln ...
Deutlich seh' ich dort Europa
Samt den nah'gelegnen Inseln."	l00130096	SADNESS
3514	Aus banger Brust Dehmel, Richard	"So hab' ich es noch nie gewußt,
So oft ich deinen Hals umschloß
Und blind dein Innerstes genoß,
Warum du so aus banger Brust
Aufstöhntest, wenn ich überfloß."	1.0	0.0	0.0	0.0	1.0	0.0	"Aus banger Brust
Dehmel, Richard Die Rosen leuchten immer noch,
Die dunkeln Blätter zittern sacht;
Ich bin im Grase aufgewacht,
O kämst du doch,
Es ist so tiefe Mitternacht. Den Mond verdeckt das Gartentor,
Sein Licht fließt über in den See,
Die Weiden stehn so still empor,
Mein Nacken wühlt im feuchten Klee;
So liebt' ich dich noch nie zuvor! So hab' ich es noch nie gewußt,
So oft ich deinen Hals umschloß
Und blind dein Innerstes genoß,
Warum du so aus banger Brust
Aufstöhntest, wenn ich überfloß."	l0030078	AGITATION#LOVE
4565	Vielleicht Clausnitzer-Hennes, Marie	"Auf Erden ist Täuschung, einst wird sie vergehn,
Am Ziele; auch du wirst dann nicht mehr bestehn.
Dann, Wörtchen der Hoffnung, dann lisple noch süß:
Ich bin nicht Vielleicht mehr, nun heiß' ich: Gewiß."	0.0	1.0	0.0	1.0	0.0	0.0	"Vielleicht
Clausnitzer-Hennes, Marie Du Wörtchen der Hoffnung, du trautes Vielleicht,
Wie hast du schon oft mir die Zweifel verscheucht;
Schaut bang in die Zukunft der forschende Blick,
Verkündest du tröstend mir Freude und Glück. Doch wenn uns das Schicksal — wie's manchmal geschieht
Was Hoffnung uns schmeichelnd versprach, doch entzieht,
Dann hast du, o Wörtchen, das sie nur erfand,
So mancherlei Trost für Getäuschte zur Hand. Du zeigst in die Ferne. Was heut nicht zu sehn,
Das kann doch wohl morgen vielleicht noch geschehn,
Das Wünschen, das Sehnen, das jetzt dich erfüllt,
Es wird dir vielleicht, eh' du's meinest, gestillt. Ja, ohne dich kann nie die Hoffnung bestehn,
Du täuschest mit ihr, und du schmeichelst so schön,
Und wenn man auch nie das Gehoffte erreicht,
Wer könnte dir zürnen? Du sprachst nur: Vielleicht! Auf Erden ist Täuschung, einst wird sie vergehn,
Am Ziele; auch du wirst dann nicht mehr bestehn.
Dann, Wörtchen der Hoffnung, dann lisple noch süß:
Ich bin nicht Vielleicht mehr, nun heiß' ich: Gewiß."	l0080088	ANGER#JOY
6119	An ein junges Mädchen Schaukal, Richard l00170195	"An ein junges Mädchen
Schaukal, Richard"	0.0	0.0	0.0	0.0	0.0	0.0	"An ein junges Mädchen
Schaukal, Richard"	l00170195	NONE
5923	Sonntag Nachmittag Jacobowski, Ludwig	"Straße glatt, wie ausgefegt,
Selten poltert noch ein Wagen;
Knaben nur, die unentwegt
Ihre Bronze-Reifen schlagen.
Vogelruf in blauer Luft —
Kleine Wölkchen, weiß wie Seide —
Mädchen, das der andern ruft,
Und schon schwatzen beide."	0.0	0.0	0.0	0.0	0.0	0.0	"Sonntag Nachmittag
Jacobowski, Ludwig Straße glatt, wie ausgefegt,
Selten poltert noch ein Wagen;
Knaben nur, die unentwegt
Ihre Bronze-Reifen schlagen.
Vogelruf in blauer Luft —
Kleine Wölkchen, weiß wie Seide —
Mädchen, das der andern ruft,
Und schon schwatzen beide."	l0010114	NONE
7528	Maitaufe Fischer, Johann Georg l0080131	"Maitaufe
Fischer, Johann Georg"	0.0	0.0	0.0	0.0	0.0	0.0	"Maitaufe
Fischer, Johann Georg"	l0080131	NONE
5409	Und ob der holde Tag vergangen Sturm, Julius l0080554	"Und ob der holde Tag vergangen
Mit seiner frühlingshellen Pracht,
Der Blume wird es doch nicht bangen
Vor trüber, sternenloser Nacht."	0.0	0.0	1.0	0.0	0.0	0.0	"Und ob der holde Tag vergangen
Sturm, Julius Und ob der holde Tag vergangen
Mit seiner frühlingshellen Pracht,
Der Blume wird es doch nicht bangen
Vor trüber, sternenloser Nacht."	l0080554	FEAR
785	Du schlugst die Augen sittsam nieder Seeger, Ludwig	"Du schlugst die Augen sittsam nieder,
Und Gluth bedeckte Stirn und Wange,
Ein Beben fuhr durch deine Glieder:
Ich sah dir's an, dir war so bange;"	0.0	0.0	1.0	0.0	0.0	1.0	"Du schlugst die Augen sittsam nieder
Seeger, Ludwig Du schlugst die Augen sittsam nieder,
Und Gluth bedeckte Stirn und Wange,
Ein Beben fuhr durch deine Glieder:
Ich sah dir's an, dir war so bange;"	l0080506	FEAR#SADNESS
